type,start_time,ambient_temperature,battery_id,test_id,uid,filename,capacity,re,rct,cycle_number,soh,capacity_fade,rul_cycles,health_status
discharge,[2.009e+03 7.000e+00 1.000e+00 2.000e+01 1.000e+01 2.437e+00],24,B0036,110,3624,03624.csv,1.76318882675648,,,3624,105.30871589180246,-5.308715891802464,0,Healthy
discharge,[2009.       7.      14.      16.      14.      47.937],24,B0036,112,3626,03626.csv,1.98549295289709,,,3626,118.58611517318427,-18.586115173184268,0,Healthy
discharge,[2009.       7.      14.      21.      23.      50.218],24,B0036,116,3630,03630.csv,1.76535573081332,,,3630,105.43813701801635,-5.438137018016349,0,Healthy
discharge,[2.0090e+03 7.0000e+00 1.5000e+01 1.0000e+00 1.6000e+01 1.5015e+01],24,B0036,118,3632,03632.csv,1.75718803831272,,,3632,104.95031109943929,-4.95031109943929,0,Healthy
discharge,[2009.       7.      15.       5.       9.       4.546],24,B0036,120,3634,03634.csv,1.75737706618444,,,3634,104.96160103171228,-4.961601031712277,0,Healthy
discharge,[2009.       7.      15.       9.       4.      59.109],24,B0036,122,3636,03636.csv,1.76173761279798,,,3636,105.2220402753655,-5.222040275365501,0,Healthy
discharge,[2009.       7.      15.      12.      57.      49.296],24,B0036,124,3638,03638.csv,1.76068925476366,,,3638,105.15942574610251,-5.159425746102514,0,Healthy
discharge,[2009.      7.     15.     18.      0.     54.64],24,B0036,128,3642,03642.csv,1.76066956215698,,,3642,105.15824957989128,-5.158249579891276,0,Healthy
discharge,[2009.       7.      15.      21.      52.      48.093],24,B0036,130,3644,03644.csv,1.75296380264915,,,3644,104.69801320224059,-4.698013202240588,0,Healthy
discharge,[2.009e+03 7.000e+00 1.600e+01 1.000e+00 4.400e+01 5.839e+01],24,B0036,132,3646,03646.csv,1.75053570802414,,,3646,104.5529921340808,-4.552992134080796,0,Healthy
discharge,[2009.       7.      16.       5.      37.      32.718],24,B0036,134,3648,03648.csv,1.75007619953372,,,3648,104.52554739966939,-4.525547399669392,0,Healthy
discharge,[2009.       7.      16.       9.      29.      18.125],24,B0036,136,3650,03650.csv,1.74659578022783,,,3650,104.3176748891893,-4.3176748891893055,0,Healthy
discharge,[2.009e+03 7.000e+00 1.600e+01 1.400e+01 3.600e+01 4.530e-01],24,B0036,140,3654,03654.csv,1.7536142867887,,,3654,104.73686420243095,-4.736864202430951,0,Healthy
discharge,[2009.      7.     16.     18.     26.      9.14],24,B0036,142,3656,03656.csv,1.75072502992034,,,3656,104.56429962734329,-4.5642996273432885,0,Healthy
discharge,[2009.       7.      16.      22.      18.      31.578],24,B0036,144,3658,03658.csv,1.74330534908101,,,3658,104.1211496653768,-4.121149665376805,0,Healthy
discharge,[2.0090e+03 7.0000e+00 1.7000e+01 2.0000e+00 1.0000e+01 3.8265e+01],24,B0036,146,3660,03660.csv,1.73366250527761,,,3660,103.54521844174869,-3.5452184417486876,0,Healthy
discharge,[2.0090e+03 7.0000e+00 1.7000e+01 6.0000e+00 2.0000e+00 3.1671e+01],24,B0036,148,3662,03662.csv,1.73192070515389,,,3662,103.44118719360009,-3.4411871936000864,0,Healthy
discharge,[2009.       7.      17.      11.       8.      50.734],24,B0036,152,3666,03666.csv,1.74286045227514,,,3666,104.09457763258057,-4.094577632580567,0,Healthy
discharge,[2.009e+03 7.000e+00 1.700e+01 1.500e+01 0.000e+00 1.400e-01],24,B0036,154,3668,03668.csv,1.74330697109971,,,3668,104.12124654252568,-4.121246542525682,0,Healthy
discharge,[2009.      7.     17.     18.     49.     14.75],24,B0036,156,3670,03670.csv,1.73852450627269,,,3670,103.83560769200184,-3.835607692001844,0,Healthy
discharge,[2009.       7.      17.      22.      40.      36.953],24,B0036,158,3672,03672.csv,1.72956226637469,,,3672,103.30032641024096,-3.300326410240956,0,Healthy
discharge,[2.0090e+03 7.0000e+00 1.8000e+01 2.0000e+00 3.2000e+01 1.9203e+01],24,B0036,160,3674,03674.csv,1.7273036765742,,,3674,103.16542923530056,-3.1654292353005644,0,Healthy
discharge,[2009.      7.     23.     10.     25.     18.89],24,B0036,164,3678,03678.csv,1.74493704910719,,,3678,104.2186050438763,-4.218605043876295,0,Healthy
discharge,[2009.       7.      23.      15.      28.      51.734],24,B0036,168,3682,03682.csv,1.76424320711336,,,3682,105.37169011201053,-5.371690112010526,0,Healthy
discharge,[2009.      7.     23.     19.     19.     21.39],24,B0036,170,3684,03684.csv,1.75048820320495,,,3684,104.55015484777792,-4.550154847777918,0,Healthy
discharge,[2009.       7.      23.      23.      11.      10.812],24,B0036,172,3686,03686.csv,1.74427108154799,,,3686,104.17882927657296,-4.178829276572955,0,Healthy
discharge,[2.0090e+03 7.0000e+00 2.4000e+01 3.0000e+00 2.0000e+00 5.1234e+01],24,B0036,174,3688,03688.csv,1.73654139233739,,,3688,103.71716366670833,-3.7171636667083305,0,Healthy
discharge,[2009.       7.      24.       6.      55.      12.218],24,B0036,176,3690,03690.csv,1.73322309310575,,,3690,103.51897398575873,-3.518973985758734,0,Healthy
discharge,[2.009e+03 7.000e+00 2.400e+01 1.200e+01 1.000e+00 7.843e+00],24,B0036,180,3694,03694.csv,1.73860622908762,,,3694,103.84048869202222,-3.8404886920222197,0,Healthy
discharge,[2009.       7.      24.      15.      46.       9.421],24,B0036,182,3696,03696.csv,1.74321349537461,,,3696,104.11566358485945,-4.115663584859448,0,Healthy
discharge,[2009.      7.     24.     19.     35.     49.25],24,B0036,184,3698,03698.csv,1.73326982148329,,,3698,103.52176489808744,-3.52176489808744,0,Healthy
discharge,[2009.       7.      24.      23.      28.       2.156],24,B0036,186,3700,03700.csv,1.72989062916632,,,3700,103.31993829945469,-3.319938299454691,0,Healthy
discharge,[2009.      7.     25.      3.     20.      5.39],24,B0036,188,3702,03702.csv,1.72044033488413,,,3702,102.75550734313572,-2.7555073431357187,0,Healthy
discharge,[2009.       7.      25.       8.      26.      42.515],24,B0036,192,3706,03706.csv,1.72442072901291,,,3706,102.99324149167623,-2.9932414916762298,0,Healthy
discharge,[2009.       7.      25.      12.      19.      43.718],24,B0036,194,3708,03708.csv,1.72148728140611,,,3708,102.81803756801237,-2.8180375680123717,0,Healthy
discharge,[2009.       7.      25.      16.      13.       2.187],24,B0036,196,3710,03710.csv,1.71974487735692,,,3710,102.71397024963989,-2.7139702496398854,0,Healthy
discharge,[2009.       7.      25.      20.       6.      55.421],24,B0036,198,3712,03712.csv,1.71643041421458,,,3712,102.51600968404773,-2.516009684047731,0,Healthy
discharge,[2.009e+03 7.000e+00 2.600e+01 0.000e+00 1.000e+00 9.546e+00],24,B0036,200,3714,03714.csv,1.71120292532996,,,3714,102.20379120045473,-2.203791200454731,0,Healthy
discharge,[2009.       7.      26.       5.       7.      11.546],24,B0036,204,3718,03718.csv,1.71023432315992,,,3718,102.1459401925598,-2.145940192559806,0,Healthy
discharge,[2.009e+03 7.000e+00 2.600e+01 9.000e+00 1.000e+00 3.514e+01],24,B0036,206,3720,03720.csv,1.71309688215102,,,3720,102.31691020265896,-2.31691020265896,0,Healthy
discharge,[2009.       7.      26.      12.      55.      45.109],24,B0036,208,3722,03722.csv,1.71037086172081,,,3722,102.15409513336866,-2.1540951333686564,0,Healthy
discharge,[2009.       7.      26.      16.      49.      47.359],24,B0036,210,3724,03724.csv,1.70646172961214,,,3724,101.92061720045054,-1.9206172004505362,0,Healthy
discharge,[2009.       7.      26.      20.      43.      48.921],24,B0036,212,3726,03726.csv,1.70294299791109,,,3726,101.71045643299206,-1.7104564329920606,0,Healthy
discharge,[2.009e+03 7.000e+00 2.700e+01 1.000e+00 5.000e+01 3.890e+00],24,B0036,216,3730,03730.csv,1.707261264384,,,3730,101.9683704409757,-1.9683704409757041,0,Healthy
discharge,[2009.       7.      27.       5.      43.      49.015],24,B0036,218,3732,03732.csv,1.7038637196766,,,3732,101.76544772226754,-1.7654477222675382,0,Healthy
discharge,[2009.      7.     27.      9.     37.     15.14],24,B0036,220,3734,03734.csv,1.70796179484222,,,3734,102.0102105217877,-2.010210521787698,0,Healthy
discharge,[2009.       7.      27.      13.      29.      48.031],24,B0036,222,3736,03736.csv,1.71130228336277,,,3736,102.20972548649941,-2.2097254864994085,0,Healthy
discharge,[2009.       7.      27.      17.      21.      22.671],24,B0036,224,3738,03738.csv,1.71412205747224,,,3738,102.37814011462491,-2.3781401146249124,0,Healthy
discharge,[2.009e+03 7.000e+00 2.700e+01 2.200e+01 2.800e+01 1.870e-01],24,B0036,228,3742,03742.csv,1.70533249257016,,,3742,101.85317206863948,-1.8531720686394806,0,Healthy
discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.0000e+00 2.1000e+01 2.8109e+01],24,B0036,230,3744,03744.csv,1.69346094725314,,,3744,101.1441287863686,-1.1441287863685972,0,Healthy
discharge,[2009.       7.      28.       6.      15.      44.125],24,B0036,232,3746,03746.csv,1.69052441272302,,,3746,100.96874049224714,-0.9687404922471359,0,Healthy
discharge,[2009.       7.      28.      10.       9.      52.296],24,B0036,234,3748,03748.csv,1.70077748584983,,,3748,101.58111844550093,-1.581118445500934,0,Healthy
discharge,[2009.       7.      28.      14.       3.      56.171],24,B0036,236,3750,03750.csv,1.69711044679445,,,3750,101.36209983093907,-1.3620998309390728,0,Healthy
discharge,[2009.       7.      28.      19.       9.      29.828],24,B0036,240,3754,03754.csv,1.69979245229518,,,3754,101.522286052069,-1.5222860520690062,0,Healthy
discharge,[2.0090e+03 7.0000e+00 2.8000e+01 2.3000e+01 2.0000e+00 2.6656e+01],24,B0036,242,3756,03756.csv,1.69127047739541,,,3756,101.01330016244772,-1.0133001624477203,0,Healthy
discharge,[2.0090e+03 7.0000e+00 2.9000e+01 2.0000e+00 5.6000e+01 2.4125e+01],24,B0036,244,3758,03758.csv,1.68571270094698,,,3758,100.68135483015195,-0.6813548301519461,0,Healthy
discharge,[2009.       7.      29.       6.      50.      26.906],24,B0036,246,3760,03760.csv,1.68320937712861,,,3760,100.53184060185522,-0.5318406018552224,0,Healthy
discharge,[2009.       7.      29.      10.      44.      27.906],24,B0036,248,3762,03762.csv,1.69288636416952,,,3762,101.10981107416958,-1.1098110741695848,0,Healthy
discharge,[2009.       7.      29.      15.      50.      33.843],24,B0036,252,3766,03766.csv,1.69846681741446,,,3766,101.44311080724464,-1.4431108072446364,0,Healthy
discharge,[2009.       7.      29.      19.      41.       4.109],24,B0036,254,3768,03768.csv,1.69358134138284,,,3768,101.15131948030181,-1.151319480301808,0,Healthy
discharge,[2009.       7.      29.      23.      34.      17.859],24,B0036,256,3770,03770.csv,1.68309512537812,,,3770,100.52501676940466,-0.5250167694046581,0,Healthy
discharge,[2009.       7.      30.       3.      28.      18.171],24,B0036,258,3772,03772.csv,1.68504622269429,,,3772,100.64154856102438,-0.6415485610243792,0,Healthy
discharge,[2009.       7.      30.       7.      22.      22.187],24,B0036,260,3774,03774.csv,1.68030988400175,,,3774,100.35866465308946,-0.3586646530894626,0,Healthy
discharge,[2009.       7.      30.      12.      28.       5.953],24,B0036,264,3778,03778.csv,1.69440384372277,,,3778,101.20044448831094,-1.2004444883109358,0,Healthy
discharge,[2009.       7.      30.      16.      19.       5.437],24,B0036,266,3780,03780.csv,1.69556861271801,,,3780,101.27001181163895,-1.2700118116389518,0,Healthy
discharge,[2009.       7.      30.      20.       9.      43.296],24,B0036,268,3782,03782.csv,1.68418547283504,,,3782,100.59013917082969,-0.590139170829687,0,Healthy
discharge,[2009.       7.      31.       0.       3.       7.406],24,B0036,270,3784,03784.csv,1.67221801448701,,,3784,99.87536735966862,0.12463264033138444,0,Healthy
discharge,[2009.      7.     31.      3.     56.     28.39],24,B0036,272,3786,03786.csv,1.66759769657471,,,3786,99.5994129417568,0.40058705824320384,0,Healthy
discharge,[2.0090e+03 7.0000e+00 3.1000e+01 9.0000e+00 1.0000e+00 5.1906e+01],24,B0036,276,3790,03790.csv,1.6781873787039,,,3790,100.23189529974613,-0.2318952997461281,0,Healthy
discharge,[2.009e+03 7.000e+00 3.100e+01 1.500e+01 4.200e+01 5.620e-01],24,B0036,278,3792,03792.csv,2.44406243207865,,,3792,145.97476593307954,-45.97476593307954,0,Healthy
discharge,[2009.       7.      31.      21.       3.       2.062],24,B0036,282,3796,03796.csv,1.69134031489322,,,3796,101.01747129664722,-1.0174712966472157,0,Healthy
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 0.0000e+00 5.4000e+01 4.0031e+01],24,B0036,284,3798,03798.csv,1.68027870966132,,,3798,100.35680272559217,-0.35680272559217485,0,Healthy
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 4.0000e+00 4.6000e+01 4.8453e+01],24,B0036,286,3800,03800.csv,1.67314730102302,,,3800,99.9308701908559,0.06912980914410127,0,Healthy
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 8.0000e+00 4.0000e+01 3.9031e+01],24,B0036,288,3802,03802.csv,1.67042920900324,,,3802,99.76852865605537,0.23147134394463365,0,Healthy
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 1.2000e+01 3.3000e+01 3.2734e+01],24,B0036,290,3804,03804.csv,1.66599033501159,,,3804,99.5034112092042,0.49658879079579776,0,Healthy
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 1.7000e+01 3.8000e+01 4.8781e+01],24,B0036,294,3808,03808.csv,1.66424157527244,,,3808,99.39896428909074,0.6010357109092581,0,Healthy
discharge,[2.0090e+03 8.0000e+00 1.0000e+00 2.1000e+01 3.0000e+01 3.3968e+01],24,B0036,296,3810,03810.csv,1.66684507677749,,,3810,99.55446175831165,0.44553824168835376,0,Healthy
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.0000e+00 2.3000e+01 2.1296e+01],24,B0036,298,3812,03812.csv,1.65945015606675,,,3812,99.11279062680708,0.8872093731929169,0,Healthy
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 5.0000e+00 1.6000e+01 4.7781e+01],24,B0036,300,3814,03814.csv,1.66241252306731,,,3814,99.28972179838392,0.7102782016160774,0,Healthy
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 9.0000e+00 1.0000e+01 1.5046e+01],24,B0036,302,3816,03816.csv,1.66035260832257,,,3816,99.16669074616577,0.8333092538342299,0,Healthy
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.4000e+01 1.5000e+01 2.7171e+01],24,B0036,306,3820,03820.csv,1.66102313796332,,,3820,99.20673898964554,0.7932610103544562,0,Healthy
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 1.8000e+01 8.0000e+00 5.4375e+01],24,B0036,308,3822,03822.csv,1.65751875573216,,,3822,98.9974352626951,1.002564737304894,0,Healthy
discharge,[2.0090e+03 8.0000e+00 2.0000e+00 2.2000e+01 2.0000e+00 1.0046e+01],24,B0036,310,3824,03824.csv,1.65078779596745,,,3824,98.59542005094666,1.4045799490533426,0,Healthy
discharge,[2.0090e+03 8.0000e+00 3.0000e+00 1.0000e+00 5.5000e+01 2.2875e+01],24,B0036,312,3826,03826.csv,1.65325700621101,,,3826,98.74289680219997,1.2571031978000349,0,Healthy
discharge,[2009.       8.       3.       5.      48.      39.625],24,B0036,314,3828,03828.csv,1.64942148467726,,,3828,98.51381535535482,1.4861846446451779,0,Healthy
discharge,[2009.       8.       3.      10.      53.      34.968],24,B0036,318,3832,03832.csv,1.66785919156667,,,3832,99.6150310658043,0.38496893419569744,0,Healthy
discharge,[2009.       8.       3.      14.      44.      14.312],24,B0036,320,3834,03834.csv,1.67086276432496,,,3834,99.79442330415293,0.20557669584707128,0,Healthy
discharge,[2009.      8.      3.     18.     38.      5.89],24,B0036,322,3836,03836.csv,1.66581181640533,,,3836,99.49274895630039,0.5072510436996112,0,Healthy
discharge,[2009.       8.       3.      22.      31.      42.515],24,B0036,324,3838,03838.csv,1.6532998517617,,,3838,98.7454558077111,1.254544192288904,0,Healthy
discharge,[2.0090e+03 8.0000e+00 4.0000e+00 2.0000e+00 2.4000e+01 5.5453e+01],24,B0036,326,3840,03840.csv,1.64687870235285,,,3840,98.36194441713626,1.6380555828637426,0,Healthy
discharge,[2009.      8.      5.     10.     47.     54.89],24,B0036,330,3844,03844.csv,1.67189532497037,,,3844,99.85609431408585,0.14390568591414876,0,Healthy
discharge,[2009.       8.       5.      15.      53.      12.468],24,B0036,334,3848,03848.csv,1.68077434635857,,,3848,100.38640526353038,-0.38640526353037785,0,Healthy
discharge,[2009.       8.       5.      19.      44.      54.078],24,B0036,336,3850,03850.csv,1.6737717086703,,,3850,99.96816373907389,0.031836260926112914,0,Healthy
discharge,[2009.       8.       5.      23.      38.      49.906],24,B0036,338,3852,03852.csv,1.66057737624873,,,3852,99.1801152990658,0.8198847009341961,0,Healthy
discharge,[2009.       8.       6.       3.      32.      21.312],24,B0036,340,3854,03854.csv,1.65598778114608,,,3854,98.90599584039586,1.0940041596041397,0,Healthy
discharge,[2009.       8.       6.       7.      22.      48.562],24,B0036,342,3856,03856.csv,1.64686231838984,,,3856,98.36096586391518,1.6390341360848169,0,Healthy
discharge,[2009.       8.       6.      12.      25.      17.046],24,B0036,346,3860,03860.csv,1.65746211754328,,,3860,98.99405247416396,1.005947525836035,0,Healthy
discharge,[2009.       8.       6.      16.      13.      25.921],24,B0036,348,3862,03862.csv,1.66039911752168,,,3862,99.16946856778141,0.8305314322185922,0,Healthy
discharge,[2009.       8.       6.      20.       0.      59.562],24,B0036,350,3864,03864.csv,1.64607890928371,,,3864,98.31417574947449,1.6858242505255134,0,Healthy
discharge,[2009.      8.      6.     23.     49.     34.39],24,B0036,352,3866,03866.csv,1.64083664626593,,,3866,98.00107486181457,1.9989251381854274,0,Healthy
discharge,[2009.       8.       7.       3.      40.      19.734],24,B0036,354,3868,03868.csv,1.63444089202816,,,3868,97.6190802304295,2.3809197695704967,0,Healthy
discharge,[2009.      8.      7.      8.     44.     36.25],24,B0036,358,3872,03872.csv,1.63740391865042,,,3872,97.79605079875905,2.2039492012409454,0,Healthy
